decision_month,decision_date,sell_date,universe_asof_date,raw_universe_size,available_universe_size,momentum_window,holding_months,top_n,avg_momentum,holding_return,stock_1,mom_1,stock_1_return,stock_2,mom_2,stock_2_return,stock_3,mom_3,stock_3_return
2016-09,2016-09-01,2016-10-03,2016-09-01,104,80,3,1,2,0.13638922044709972,0.08590135130668697,STX,0.14445375229190463,0.15949262655192742,NTAP,0.12832468860229482,0.012310076061446518,,,
2016-09,2016-09-01,2016-11-01,2016-09-01,104,80,3,2,2,0.13638922044709972,-0.014935695567911023,STX,0.14445375229190463,0.01761260638009965,NTAP,0.12832468860229482,-0.047483997515921694,,,
2016-09,2016-09-01,2016-12-01,2016-09-01,104,80,3,3,2,0.13638922044709972,0.08529921166364529,STX,0.14445375229190463,0.1504364915533689,NTAP,0.12832468860229482,0.02016193177392167,,,
2016-09,2016-09-01,2016-10-03,2016-09-01,104,80,3,1,3,0.12761962420271955,0.061624871568837815,STX,0.14445375229190463,0.15949262655192742,NTAP,0.12832468860229482,0.012310076061446518,EBAY,0.1100804317139592,0.013071912093139515
2016-09,2016-09-01,2016-11-01,2016-09-01,104,80,3,2,3,0.12761962420271955,-0.0488616018935862,STX,0.14445375229190463,0.01761260638009965,NTAP,0.12832468860229482,-0.047483997515921694,EBAY,0.1100804317139592,-0.11671341454493656
2016-09,2016-09-01,2016-12-01,2016-09-01,104,80,3,3,3,0.12761962420271955,0.007690871933529723,STX,0.14445375229190463,0.1504364915533689,NTAP,0.12832468860229482,0.02016193177392167,EBAY,0.1100804317139592,-0.1475258075267014
2016-10,2016-10-03,2016-11-01,2016-10-03,104,80,3,1,1,0.1828417975463945,-0.1223638830664644,STX,0.1828417975463945,-0.1223638830664644,,,,,,
2016-10,2016-10-03,2016-12-01,2016-10-03,104,80,3,2,1,0.1828417975463945,-0.007810429140450381,STX,0.1828417975463945,-0.007810429140450381,,,,,,
2016-10,2016-10-03,2017-01-03,2016-10-03,104,80,3,3,1,0.1828417975463945,0.04839455084687394,STX,0.1828417975463945,0.04839455084687394,,,,,,
2016-10,2016-10-03,2016-11-01,2016-10-03,104,80,3,1,2,0.16282037951585193,-0.09071541896833119,STX,0.1828417975463945,-0.1223638830664644,NTAP,0.14279896148530935,-0.059066954870197974,,,
2016-10,2016-10-03,2016-12-01,2016-10-03,104,80,3,2,2,0.16282037951585193,-2.7027491902309464e-05,STX,0.1828417975463945,-0.007810429140450381,NTAP,0.14279896148530935,0.007756374156645762,,,
2016-10,2016-10-03,2017-01-03,2016-10-03,104,80,3,3,2,0.16282037951585193,0.029924043844722026,STX,0.1828417975463945,0.04839455084687394,NTAP,0.14279896148530935,0.011453536842570111,,,
2016-10,2016-10-03,2016-11-01,2016-10-03,104,80,3,1,3,0.15465392574291179,-0.057555105978889354,STX,0.1828417975463945,-0.1223638830664644,NTAP,0.14279896148530935,-0.059066954870197974,NVDA,0.13832101819703144,0.008765519999994309
2016-10,2016-10-03,2016-12-01,2016-10-03,104,80,3,2,3,0.15465392574291179,0.09407103950464728,STX,0.1828417975463945,-0.007810429140450381,NTAP,0.14279896148530935,0.007756374156645762,NVDA,0.13832101819703144,0.28226717349774644
2016-10,2016-10-03,2017-01-03,2016-10-03,104,80,3,3,3,0.15465392574291179,0.18412135847489783,STX,0.1828417975463945,0.04839455084687394,NTAP,0.14279896148530935,0.011453536842570111,NVDA,0.13832101819703144,0.4925159877352494
2016-11,2016-11-01,2016-12-01,2016-11-01,104,81,3,1,1,0.11052146695166565,-0.06740088480812745,AKAM,0.11052146695166565,-0.06740088480812745,,,,,,
2016-11,2016-11-01,2017-01-03,2016-11-01,104,81,3,2,1,0.11052146695166565,-0.0077826547896073794,AKAM,0.11052146695166565,-0.0077826547896073794,,,,,,
2016-11,2016-11-01,2017-02-01,2016-11-01,104,81,3,3,1,0.11052146695166565,0.008810550478192791,AKAM,0.11052146695166565,0.008810550478192791,,,,,,
2016-11,2016-11-01,2016-12-01,2016-11-01,104,81,3,1,2,0.10312928434207291,-0.05835574675920746,AKAM,0.11052146695166565,-0.06740088480812745,NFLX,0.09573710173248018,-0.049310608710287473,,,
2016-11,2016-11-01,2017-01-03,2016-11-01,104,81,3,2,2,0.10312928434207291,0.013099738076756129,AKAM,0.11052146695166565,-0.0077826547896073794,NFLX,0.09573710173248018,0.03398213094311964,,,
2016-11,2016-11-01,2017-02-01,2016-11-01,104,81,3,3,2,0.10312928434207291,0.07528930426482794,AKAM,0.11052146695166565,0.008810550478192791,NFLX,0.09573710173248018,0.1417680580514631,,,
2016-11,2016-11-01,2016-12-01,2016-11-01,104,81,3,1,3,0.0980792897260425,-0.015231112774573785,AKAM,0.11052146695166565,-0.06740088480812745,NFLX,0.09573710173248018,-0.049310608710287473,NTAP,0.08797930049398169,0.07101815519469357
2016-11,2016-11-01,2017-01-03,2016-11-01,104,81,3,2,3,0.0980792897260425,0.033715627653956005,AKAM,0.11052146695166565,-0.0077826547896073794,NFLX,0.09573710173248018,0.03398213094311964,NTAP,0.08797930049398169,0.07494740680835577
2016-11,2016-11-01,2017-02-01,2016-11-01,104,81,3,3,3,0.0980792897260425,0.10221596234993036,AKAM,0.11052146695166565,0.008810550478192791,NFLX,0.09573710173248018,0.1417680580514631,NTAP,0.08797930049398169,0.1560692785201352
2016-12,2016-12-01,2017-01-03,2016-12-01,104,81,3,1,1,0.12127260348401585,0.16396646391874015,NVDA,0.12127260348401585,0.16396646391874015,,,,,,
2016-12,2016-12-01,2017-02-01,2016-12-01,104,81,3,2,1,0.12127260348401585,0.30020554978900327,NVDA,0.12127260348401585,0.30020554978900327,,,,,,
2016-12,2016-12-01,2017-03-01,2016-12-01,104,81,3,3,1,0.12127260348401585,0.1743469218131075,NVDA,0.12127260348401585,0.1743469218131075,,,,,,
2016-12,2016-12-01,2017-01-03,2016-12-01,104,81,3,1,2,0.11570873189866498,0.14949087475815526,NVDA,0.12127260348401585,0.16396646391874015,WDC,0.11014486031331412,0.13501528559757037,,,
2016-12,2016-12-01,2017-02-01,2016-12-01,104,81,3,2,2,0.11570873189866498,0.297141500258455,NVDA,0.12127260348401585,0.30020554978900327,WDC,0.11014486031331412,0.2940774507279067,,,
2016-12,2016-12-01,2017-03-01,2016-12-01,104,81,3,3,2,0.11570873189866498,0.22734620184990206,NVDA,0.12127260348401585,0.1743469218131075,WDC,0.11014486031331412,0.2803454818866966,,,
